Date,SPY,IWM,EZU,EWU,SHY,IEI,IEF,TLT,BWX,EEM,GLD
2015-03-23,174.2370147705078,108.5355453491211,28.88524627685547,24.207050323486328,68.95767974853516,99.81939697265625,84.35639953613281,96.3496322631836,23.6924991607666,31.31192970275879,114.29000091552734
2015-03-24,173.25804138183594,108.50963592529297,29.002933502197266,23.975889205932617,68.98204040527344,99.98037719726562,84.61305236816406,97.2812271118164,23.639650344848633,31.43654441833496,114.56999969482422
2015-03-25,170.71910095214844,105.91769409179688,28.804332733154297,23.886005401611328,68.96578979492188,99.77113342285156,84.2475357055664,96.45967864990234,23.666080474853516,30.93804359436035,114.7300033569336
2015-03-26,170.3125457763672,105.7879638671875,28.532176971435547,23.603471755981445,68.93328857421875,99.53768157958984,83.77301025390625,94.95588684082031,23.5736026763916,30.64984703063965,115.4800033569336
2015-03-27,170.7025146484375,106.46256256103516,28.694002151489258,23.552106857299805,68.97393035888672,99.70670318603516,84.09973907470703,96.13691711425781,23.59562110900879,30.735532760620117,115.05999755859375
2015-03-30,172.78506469726562,107.9068374633789,28.811681747436523,23.526426315307617,68.96578979492188,99.77113342285156,84.09191131591797,95.6601333618164,23.410661697387695,31.327495574951172,113.75
2015-03-31,171.27500915527344,107.56092071533203,28.377704620361328,23.128326416015625,69.02274322509766,99.95628356933594,84.30973815917969,95.86553192138672,23.393047332763672,31.257387161254883,113.66000366210938
2015-04-01,170.66932678222656,107.60415649414062,28.649866104125977,23.282424926757812,69.05281829833984,100.16741180419922,84.71097564697266,97.12467956542969,23.463499069213867,31.646841049194336,115.5999984741211
2015-04-02,171.28330993652344,107.80306243896484,28.97350311279297,23.398006439208984,69.0447006225586,100.09484100341797,84.46941375732422,96.0956039428711,23.58241081237793,32.12198257446289,115.27999877929688
2015-04-06,172.4365692138672,108.27873229980469,29.24566650390625,23.603471755981445,69.10163879394531,100.29630279541016,84.5785140991211,95.5589599609375,23.648462295532227,32.5348014831543,116.69000244140625
2015-04-07,171.9801788330078,107.58685302734375,29.076486587524414,23.693370819091797,69.05281829833984,100.19965362548828,84.648681640625,96.36019897460938,23.481130599975586,32.37123489379883,116.11000061035156
2015-04-08,172.56109619140625,108.51225280761719,29.002933502197266,23.873159408569336,69.05281829833984,100.16741180419922,84.57071685791016,96.3896255493164,23.48992156982422,33.04888153076172,115.47000122070312
2015-04-09,173.3243408203125,108.1230697631836,28.988229751586914,23.860319137573242,69.02848052978516,99.94986724853516,84.22793579101562,95.13996887207031,23.252119064331055,33.37601089477539,114.66999816894531
2015-04-10,174.2702178955078,108.64196014404297,29.061784744262695,23.92452621459961,69.01215362548828,99.9176025390625,84.20454406738281,95.2796859741211,23.203678131103516,33.399383544921875,115.97000122070312
2015-04-13,173.4820098876953,108.71114349365234,28.90730857849121,23.847471237182617,69.05281829833984,100.05459594726562,84.37598419189453,95.4119644165039,23.164051055908203,33.204654693603516,115.13999938964844
2015-04-14,173.8138427734375,108.6852035522461,29.08384895324707,24.12999725341797,69.0853500366211,100.19965362548828,84.62528991699219,96.08824157714844,23.340198516845703,33.35265350341797,114.44000244140625
2015-04-15,174.59381103515625,109.4462661743164,29.14268684387207,24.322628021240234,69.0853500366211,100.24800109863281,84.67200469970703,96.00736236572266,23.450298309326172,33.58632278442383,115.43000030517578
2015-04-16,174.5440216064453,109.38574981689453,29.076486587524414,24.438203811645508,69.1179428100586,100.38494873046875,84.73432922363281,95.52957916259766,23.59121322631836,33.85114288330078,115.02999877929688
2015-04-17,172.53610229492188,107.61279296875,28.576311111450195,24.194202423095703,69.0853500366211,100.35275268554688,84.90570068359375,96.62478637695312,23.652868270874023,33.259178161621094,115.5999984741211
2015-04-20,174.11257934570312,108.66788482666016,28.62779426574707,24.245569229125977,69.07723999023438,100.32050323486328,84.7499008178711,95.7720947265625,23.49433135986328,33.228023529052734,114.72000122070312
2015-04-21,173.90518188476562,108.55547332763672,28.84846305847168,24.361146926879883,69.0853500366211,100.24800109863281,84.57071685791016,95.3384780883789,23.445890426635742,33.42275619506836,115.37999725341797
2015-04-22,174.75973510742188,108.71978759765625,28.84846305847168,24.451047897338867,69.02848052978516,99.94986724853516,84.07989501953125,93.88298797607422,23.415063858032227,33.781044006347656,113.83000183105469
2015-04-23,175.19949340820312,109.21277618408203,28.914663314819336,24.61799430847168,69.06098175048828,100.09484100341797,84.33697509765625,94.28733825683594,23.533960342407227,34.030277252197266,114.66000366210938
2015-04-24,175.60606384277344,108.84954071044922,29.054424285888672,24.797771453857422,69.0853500366211,100.3285903930664,84.6330337524414,94.87539672851562,23.63525390625,34.15492248535156,113.05000305175781
2015-04-27,174.87591552734375,107.64739227294922,29.429546356201172,24.9005126953125,69.07723999023438,100.21578979492188,84.50061798095703,94.87539672851562,23.70132064819336,34.287322998046875,115.33000183105469
2015-04-28,175.43179321289062,108.24414825439453,29.392776489257812,25.016090393066406,69.0447006225586,99.97396850585938,84.11103820800781,93.56697082519531,23.798192977905273,34.34185791015625,116.33000183105469
